Saving slices...
Starting threads...
                                                
693.00B/297.18MB 	693.00B/s 	 5 days 04:54:19        
                                                
99.65KB/297.18MB 	98.97KB/s 	 00:51:13        
                                                
200.36KB/297.18MB 	100.72KB/s 	 00:50:19        
                                                
300.46KB/297.18MB 	100.09KB/s 	 00:50:37        
                                                
412.46KB/297.18MB 	112.00KB/s 	 00:45:13        
                                                
508.46KB/297.18MB 	96.00KB/s 	 00:52:44        
                                                
604.46KB/297.18MB 	96.00KB/s 	 00:52:43        
                                                
700.46KB/297.18MB 	96.00KB/s 	 00:52:42        
                                                
812.46KB/297.18MB 	112.00KB/s 	 00:45:09        
                                                
908.46KB/297.18MB 	96.00KB/s 	 00:52:40        
                                                
1004.46KB/297.18MB 	96.00KB/s 	 00:52:39        
                                                
1.09MB/297.18MB 	112.00KB/s 	 00:45:07        
                                                
1.18MB/297.18MB 	96.00KB/s 	 00:52:37        
                                                
1.28MB/297.18MB 	96.00KB/s 	 00:52:36        
                                                
1.37MB/297.18MB 	96.00KB/s 	 00:52:35        
                                                
1.48MB/297.18MB 	112.00KB/s 	 00:45:03        
                                                
1.57MB/297.18MB 	96.00KB/s 	 00:52:33        
                                                
1.67MB/297.18MB 	96.00KB/s 	 00:52:32        
                                                
1.76MB/297.18MB 	96.00KB/s 	 00:52:31        
                                                
1.87MB/297.18MB 	112.00KB/s 	 00:44:59        
                                                
1.97MB/297.18MB 	96.00KB/s 	 00:52:28        
                                                
2.06MB/297.18MB 	96.00KB/s 	 00:52:27        
                                                
2.15MB/297.18MB 	96.00KB/s 	 00:52:26        
                                                
2.26MB/297.18MB 	112.00KB/s 	 00:44:56        
                                                
2.36MB/297.18MB 	96.00KB/s 	 00:52:24        
                                                
2.45MB/297.18MB 	96.00KB/s 	 00:52:23        
                                                
2.54MB/297.18MB 	96.00KB/s 	 00:52:22        
                                                
2.65MB/297.18MB 	112.00KB/s 	 00:44:52        
                                                
2.75MB/297.18MB 	96.00KB/s 	 00:52:20        
                                                
2.84MB/297.18MB 	96.00KB/s 	 00:52:19        
                                                
2.93MB/297.18MB 	96.00KB/s 	 00:52:18        
                                                
3.04MB/297.18MB 	112.00KB/s 	 00:44:49        
                                                
3.14MB/297.18MB 	96.00KB/s 	 00:52:16        
                                                
3.23MB/297.18MB 	96.00KB/s 	 00:52:15        
                                                
3.34MB/297.18MB 	112.00KB/s 	 00:44:46        
                                                
3.43MB/297.18MB 	96.00KB/s 	 00:52:13        
                                                
3.53MB/297.18MB 	96.00KB/s 	 00:52:12        
                                                
3.62MB/297.18MB 	96.00KB/s 	 00:52:11        
                                                
3.73MB/297.18MB 	112.00KB/s 	 00:44:42        
                                                
3.82MB/297.18MB 	96.00KB/s 	 00:52:09        
                                                
3.92MB/297.18MB 	96.00KB/s 	 00:52:08        
                                                
4.01MB/297.18MB 	96.00KB/s 	 00:52:07        
                                                
4.12MB/297.18MB 	112.00KB/s 	 00:44:39        
                                                
4.22MB/297.18MB 	96.00KB/s 	 00:52:04        
                                                
4.31MB/297.18MB 	96.00KB/s 	 00:52:03        
                                                
4.40MB/297.18MB 	96.00KB/s 	 00:52:02        
                                                
4.51MB/297.18MB 	112.00KB/s 	 00:44:35        
                                                
4.61MB/297.18MB 	96.00KB/s 	 00:52:00        
                                                
4.70MB/297.18MB 	96.00KB/s 	 00:51:59        
                                                
